url,tienda,nombre,marca,ean,sku,mpn,color,genero,material_montura,precio_actual,disponibilidad,precio_anterior,ancho_lente,ancho_puente,precio_solo_montura,en_oferta,descuento_pct,pvp,ts_captura
https://www.generaloptica.es/es/gafas-graduadas-police-vk562-143701213.html,generaloptica,Gafas graduadas Police VK562 Plateados Talla: 50X18,Police,0190605321041,143701213,VK562,Plateados,Niños,Metal,46.8,http://schema.org/OutOfStock,117.0,50.0,18.0,True,True,60.0,117.0,2026-08-03T12:07:44+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vk563-146375023.html,generaloptica,Gafas graduadas Police VK563 Azul Talla: 51X15,Police,0190605326916,146375023,VK563,Azul,Niños,Metal,46.8,http://schema.org/OutOfStock,117.0,51.0,15.0,True,True,60.0,117.0,2026-08-03T12:08:17+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl049-133616025.html,generaloptica,Gafas graduadas Police VPL049 Negro Talla: 55X17,Police,0883663787965,133616025,VPL049,Negro,Hombre,"['Metal', 'Pasta']",114.74,http://schema.org/InStock,152.99,55.0,17.0,True,True,25.0,152.99,2026-08-03T12:08:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl289-133644115.html,generaloptica,Gafas graduadas Police VPL289 Marrón Talla: 54X18,Police,0883663890610,133644115,VPL289,Marrón,Hombre,Metal,51.6,http://schema.org/OutOfStock,129.0,54.0,18.0,True,True,60.0,129.0,2026-08-03T12:11:01+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl389-134600184.html,generaloptica,Gafas graduadas Police VPL389 Negro Talla: 52X18,Police,0883663955067,134600184,VPL389,Negro,Hombre,Pasta,56.8,http://schema.org/OutOfStock,142.0,52.0,18.0,True,True,60.0,142.0,2026-08-03T12:11:33+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl393-134603025.html,generaloptica,Gafas graduadas Police VPL393 Azul Talla: 54X17,Police,0883663950383,134603025,VPL393,Azul,Hombre,Pasta,72.5,http://schema.org/OutOfStock,145.0,54.0,17.0,True,True,50.0,145.0,2026-08-03T12:12:05+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl393-134603185.html,generaloptica,Gafas graduadas Police VPL393 Negro Talla: 54X17,Police,0883663950369,134603185,VPL393,Negro,Hombre,Pasta,108.75,http://schema.org/OutOfStock,145.0,54.0,17.0,True,True,25.0,145.0,2026-08-03T12:12:36+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl394-134604115.html,generaloptica,Gafas graduadas Police VPL394 Gris Talla: 55X17,Police,0190605002513,134604115,VPL394,Gris,Hombre,Metal,62.8,http://schema.org/OutOfStock,157.0,55.0,17.0,True,True,60.0,157.0,2026-08-03T12:13:08+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl417-134531143.html,generaloptica,Gafas graduadas Police VPL417 Marrón Talla: 51X19,Police,0883663953292,134531143,VPL417,Marrón,Mujer,Metal,43.5,http://schema.org/OutOfStock,145.0,51.0,19.0,True,True,70.0,145.0,2026-08-03T12:13:39+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl473-135562025.html,generaloptica,Gafas graduadas Police VPL473 Azul Talla: 54X16,Police,0883663983145,135562025,VPL473,Azul,Hombre,Pasta,55.6,http://schema.org/OutOfStock,139.0,54.0,16.0,True,True,60.0,139.0,2026-08-03T12:14:10+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl479-137120184.html,generaloptica,Gafas graduadas Police VPL479 Negro Talla: 53X17,Police,0883663983947,137120184,VPL479,Negro,Hombre,Pasta,76.12,http://schema.org/InStock,101.5,53.0,17.0,True,True,25.0,101.5,2026-08-03T12:14:41+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl554-137122183.html,generaloptica,Gafas graduadas Police VPL554 Negro Talla: 51X18,Police,0190605014127,137122183,VPL554,Negro,Hombre,Pasta,58.4,http://schema.org/OutOfStock,146.0,51.0,18.0,True,True,60.0,146.0,2026-08-03T12:15:12+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl691-137733144.html,generaloptica,Gafas graduadas Police VPL691 Marrón Talla: 53X16,Police,0190605074831,137733144,VPL691,Marrón,Hombre,Pasta,62.4,http://schema.org/OutOfStock,156.0,53.0,16.0,True,True,60.0,156.0,2026-08-03T12:16:48+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl764-137314183.html,generaloptica,Gafas graduadas Police VPL764 Negro Talla: 50X20,Police,0190605089033,137314183,VPL764,Negro,Mujer,Pasta,41.7,http://schema.org/OutOfStock,139.0,50.0,20.0,True,True,70.0,139.0,2026-08-03T12:17:21+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl793-139275216.html,generaloptica,Gafas graduadas Police VPL793 Plateados Talla: 57X15,Police,0190605133545,139275216,VPL793,Plateados,Hombre,Metal,111.75,http://schema.org/OutOfStock,149.0,57.0,15.0,True,True,25.0,149.0,2026-08-03T12:17:55+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl795-139277105.html,generaloptica,Gafas graduadas Police VPL795 Gris Talla: 55X17,Police,0190605138106,139277105,VPL795,Gris,Hombre,Metal,63.6,http://schema.org/OutOfStock,159.0,55.0,17.0,True,True,60.0,159.0,2026-08-03T12:18:28+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl802-139274193.html,generaloptica,Gafas graduadas Police VPL802 Dorados Talla: 50X21,Police,0190605276198,139274193,VPL802,Dorados,Hombre,Metal,134.25,http://schema.org/OutOfStock,179.0,50.0,21.0,True,True,25.0,179.0,2026-08-03T12:19:00+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl838-142988214.html,generaloptica,Gafas graduadas Police VPL838 Plateados Talla: 53X18,Police,0190605144503,142988214,VPL838,Plateados,Hombre,Metal,59.6,http://schema.org/OutOfStock,149.0,53.0,18.0,True,True,60.0,149.0,2026-08-03T12:19:34+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl877-140225185.html,generaloptica,Gafas graduadas Police VPL877 Negro Talla: 56X17,Police,0190605167311,140225185,VPL877,Negro,Hombre,Pasta,91.5,http://schema.org/InStock,122.0,56.0,17.0,True,True,25.0,122.0,2026-08-03T12:20:05+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl878-140226184.html,generaloptica,Gafas graduadas Police VPL878 Negro Talla: 52X19,Police,0190605167427,140226184,VPL878,Negro,Hombre,Pasta,46.0,http://schema.org/OutOfStock,115.0,52.0,19.0,True,True,60.0,115.0,2026-08-03T12:20:38+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl879-140227195.html,generaloptica,Gafas graduadas Police VPL879 Dorados Talla: 56X19,Police,0190605163948,140227195,VPL879,Dorados,Hombre,Metal,55.6,http://schema.org/OutOfStock,139.0,56.0,19.0,True,True,60.0,139.0,2026-08-03T12:21:12+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl879-140227214.html,generaloptica,Gafas graduadas Police VPL879 Plateados Talla: 53X19,Police,0190605163924,140227214,VPL879,Plateados,Hombre,Metal,55.6,http://schema.org/OutOfStock,139.0,53.0,19.0,True,True,60.0,139.0,2026-08-03T12:21:46+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl883n-140229143.html,generaloptica,Gafas graduadas Police VPL883N Marrón Talla: 51X20,Police,0190605201077,140229143,VPL883N,Marrón,Hombre,Pasta,64.4,http://schema.org/OutOfStock,161.0,51.0,20.0,True,True,60.0,161.0,2026-08-03T12:22:19+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl884-140230186.html,generaloptica,Gafas graduadas Police VPL884 Negro Talla: 57X18,Police,0190605171912,140230186,VPL884,Negro,Hombre,Metal,82.5,http://schema.org/OutOfStock,165.0,57.0,18.0,True,True,50.0,165.0,2026-08-03T12:22:56+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl885-140231025.html,generaloptica,Gafas graduadas Police VPL885 Azul Talla: 54X17,Police,0190605174500,140231025,VPL885,Azul,Hombre,Metal,82.5,http://schema.org/OutOfStock,165.0,54.0,17.0,True,True,50.0,165.0,2026-08-03T12:23:30+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl885-140231185.html,generaloptica,Gafas graduadas Police VPL885 Negro Talla: 54X17,Police,0190605174470,140231185,VPL885,Negro,Hombre,Metal,123.75,http://schema.org/OutOfStock,165.0,54.0,17.0,True,True,25.0,165.0,2026-08-03T12:24:03+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl886-140232145.html,generaloptica,Gafas graduadas Police VPL886 Marrón Talla: 54X17,Police,0190605168066,140232145,VPL886,Marrón,Hombre,Pasta,59.6,http://schema.org/OutOfStock,149.0,54.0,17.0,True,True,60.0,149.0,2026-08-03T12:24:37+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl886-140232185.html,generaloptica,Gafas graduadas Police VPL886 Negro Talla: 54X17,Police,0190605168059,140232185,VPL886,Negro,Hombre,Pasta,77.5,http://schema.org/OutOfStock,155.0,54.0,17.0,True,True,50.0,155.0,2026-08-03T12:25:08+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl949-141481185.html,generaloptica,Gafas graduadas Police VPL949 Negro Talla: 55X16,Police,0190605194683,141481185,VPL949,Negro,Hombre,Pasta,99.0,http://schema.org/InStock,132.0,55.0,16.0,True,True,25.0,132.0,2026-08-03T12:25:40+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpl952-141482104.html,generaloptica,Gafas graduadas Police VPL952 Gris Talla: 53X17,Police,0190605195277,141482104,VPL952,Gris,Hombre,Pasta,50.0,http://schema.org/OutOfStock,125.0,53.0,17.0,True,True,60.0,125.0,2026-08-03T12:26:14+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla41-142208025.html,generaloptica,Gafas graduadas Police VPLA41 Azul Talla: 55X18,Police,0190605235201,142208025,VPLA41,Azul,Hombre,Pasta,52.4,http://schema.org/OutOfStock,131.0,55.0,18.0,True,True,60.0,131.0,2026-08-03T12:26:46+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla43-142210023.html,generaloptica,Gafas graduadas Police VPLA43 Azul Talla: 50X21,Police,0190605245828,142210023,VPLA43,Azul,Hombre,Pasta,46.0,http://schema.org/OutOfStock,115.0,50.0,21.0,True,True,60.0,115.0,2026-08-03T12:27:19+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla43-142210143.html,generaloptica,Gafas graduadas Police VPLA43 Marrón Talla: 50X21,Police,0190605245835,142210143,VPLA43,Marrón,Hombre,Pasta,46.0,http://schema.org/OutOfStock,115.0,50.0,21.0,True,True,60.0,115.0,2026-08-03T12:27:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla44-142211185.html,generaloptica,Gafas graduadas Police VPLA44 Negro Talla: 54X16,Police,0190605245958,142211185,VPLA44,Negro,Hombre,Pasta,46.0,http://schema.org/OutOfStock,115.0,54.0,16.0,True,True,60.0,115.0,2026-08-03T12:28:25+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla46-142212225.html,generaloptica,Gafas graduadas Police VPLA46 Rojo Talla: 56X18,Police,0190605242612,142212225,VPLA46,Rojo,Hombre,Metal,108.75,http://schema.org/OutOfStock,145.0,56.0,18.0,True,True,25.0,145.0,2026-08-03T12:28:58+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla50-142213145.html,generaloptica,Gafas graduadas Police VPLA50 Marrón Talla: 55X18,Police,0190605238370,142213145,VPLA50,Marrón,Hombre,Pasta,63.6,http://schema.org/OutOfStock,159.0,55.0,18.0,True,True,60.0,159.0,2026-08-03T12:29:32+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla51-142214105.html,generaloptica,Gafas graduadas Police VPLA51 Gris Talla: 54X18,Police,0190605235690,142214105,VPLA51,Gris,Hombre,Metal,67.6,http://schema.org/OutOfStock,169.0,54.0,18.0,True,True,60.0,169.0,2026-08-03T12:30:06+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpla52-142215103.html,generaloptica,Gafas graduadas Police VPLA52 Gris Talla: 50X21,Police,0190605235799,142215103,VPLA52,Gris,Hombre,Metal,126.75,http://schema.org/OutOfStock,169.0,50.0,21.0,True,True,25.0,169.0,2026-08-03T12:30:40+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb29-142249194.html,generaloptica,Gafas graduadas Police VPLB29 Dorados Talla: 53X19,Police,0190605254820,142249194,VPLB29,Dorados,Hombre,Metal,71.6,http://schema.org/OutOfStock,179.0,53.0,19.0,True,True,60.0,179.0,2026-08-03T12:31:11+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb48-142792185.html,generaloptica,Gafas graduadas Police VPLB48 Negro Talla: 55X16,Police,0190605263259,142792185,VPLB48,Negro,Hombre,Pasta,90.75,http://schema.org/OutOfStock,121.0,55.0,16.0,True,True,25.0,121.0,2026-08-03T12:31:42+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb49-142795024.html,generaloptica,Gafas graduadas Police VPLB49 Azul Talla: 53X20,Police,0190605263327,142795024,VPLB49,Azul,Hombre,Pasta,90.75,http://schema.org/OutOfStock,121.0,53.0,20.0,True,True,25.0,121.0,2026-08-03T12:32:14+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb50-142757185.html,generaloptica,Gafas graduadas Police VPLB50 Negro Talla: 54X17,Police,0190605263143,142757185,VPLB50,Negro,Hombre,Metal,54.0,http://schema.org/OutOfStock,135.0,54.0,17.0,True,True,60.0,135.0,2026-08-03T12:32:47+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb52-142794025.html,generaloptica,Gafas graduadas Police VPLB52 Azul Talla: 54X17,Police,0190605267837,142794025,VPLB52,Azul,Hombre,Metal,129.75,http://schema.org/InStock,173.0,54.0,17.0,True,True,25.0,173.0,2026-08-03T12:33:21+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb53-142791024.html,generaloptica,Gafas graduadas Police VPLB53 Azul Talla: 53X17,Police,0190605268155,142791024,VPLB53,Azul,Hombre,Metal,84.5,http://schema.org/OutOfStock,169.0,53.0,17.0,True,True,50.0,169.0,2026-08-03T12:33:54+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb55-142793025.html,generaloptica,Gafas graduadas Police VPLB55 Azul Talla: 55X17,Police,0190605297995,142793025,VPLB55,Azul,Hombre,Pasta,79.5,http://schema.org/OutOfStock,159.0,55.0,17.0,True,True,50.0,159.0,2026-08-03T12:34:27+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb55-142793185.html,generaloptica,Gafas graduadas Police VPLB55 Negro Talla: 55X17,Police,0190605269428,142793185,VPLB55,Negro,Hombre,Pasta,62.4,http://schema.org/OutOfStock,156.0,55.0,17.0,True,True,60.0,156.0,2026-08-03T12:35:01+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb56-143784025.html,generaloptica,Gafas graduadas Police VPLB56 Azul Talla: 54X16,Police,0190605265185,143784025,VPLB56,Azul,Hombre,Pasta,122.25,http://schema.org/InStock,163.0,54.0,16.0,True,True,25.0,163.0,2026-08-03T12:35:33+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb57-143785185.html,generaloptica,Gafas graduadas Police VPLB57 Negro Talla: 55X17,Police,0190605265345,143785185,VPLB57,Negro,Hombre,Pasta,62.4,http://schema.org/OutOfStock,156.0,55.0,17.0,True,True,60.0,156.0,2026-08-03T12:36:06+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplb59-147388025.html,generaloptica,Gafas graduadas Police VPLB59 Azul Talla: 54X18,Police,0190605265574,147388025,VPLB59,Azul,Hombre,Metal,146.25,http://schema.org/OutOfStock,195.0,54.0,18.0,True,True,25.0,195.0,2026-08-03T12:36:37+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplc30v-146366025.html,generaloptica,Gafas graduadas Police VPLC30V Azul Talla: 54X17,Police,0190605335284,146366025,VPLC30V,Azul,Mujer,Pasta,64.4,http://schema.org/OutOfStock,161.0,54.0,17.0,True,True,60.0,161.0,2026-08-03T12:37:11+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld01-143786185.html,generaloptica,Gafas graduadas Police VPLD01 Negro Talla: 54X18,Police,0190605317426,143786185,VPLD01,Negro,Hombre,Metal,54.0,http://schema.org/OutOfStock,135.0,54.0,18.0,True,True,60.0,135.0,2026-08-03T12:37:44+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld04-143787023.html,generaloptica,Gafas graduadas Police VPLD04 Azul Talla: 51X19,Police,0190605317877,143787023,VPLD04,Azul,Hombre,Pasta,54.0,http://schema.org/OutOfStock,135.0,51.0,19.0,True,True,60.0,135.0,2026-08-03T12:38:15+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld05-147389125.html,generaloptica,Gafas graduadas Police VPLD05 Marrón Talla: 55X18,Police,0190605317969,147389125,VPLD05,Marrón,Hombre,Pasta,83.4,http://schema.org/InStock,139.0,55.0,18.0,True,True,40.0,139.0,2026-08-03T12:38:47+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld06-147390025.html,generaloptica,Gafas graduadas Police VPLD06 Azul Talla: 56X15,Police,0190605318102,147390025,VPLD06,Azul,Hombre,Metal,119.25,http://schema.org/InStock,159.0,56.0,15.0,True,True,25.0,159.0,2026-08-03T12:39:18+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld06-147390105.html,generaloptica,Gafas graduadas Police TAILWIND EVO 5 VPLD06 Gris Talla: 56X15,Police,0190605622711,147390105,VPLD06,Gris,Hombre,Metal,119.25,http://schema.org/InStock,159.0,56.0,15.0,True,True,25.0,159.0,2026-08-03T12:39:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld08-149566025.html,generaloptica,Gafas graduadas Police CODE 2 VPLD08 Azul Talla: 55X16,Police,0190605318379,149566025,VPLD08,Azul,Hombre,Pasta,72.5,http://schema.org/InStock,145.0,55.0,16.0,True,True,50.0,145.0,2026-08-03T12:40:25+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld11n-147391025.html,generaloptica,Gafas graduadas Police VPLD11N Azul Talla: 54X17,Police,0190605364246,147391025,VPLD11N,Azul,Hombre,Pasta,101.4,http://schema.org/InStock,169.0,54.0,17.0,True,True,40.0,169.0,2026-08-03T12:40:58+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld12n-147392123.html,generaloptica,Gafas graduadas Police VPLD12N Marrón Talla: 50X19,Police,0190605364291,147392123,VPLD12N,Marrón,Hombre,Pasta,126.75,http://schema.org/InStock,169.0,50.0,19.0,True,True,25.0,169.0,2026-08-03T12:41:29+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld13-143789144.html,generaloptica,Gafas graduadas Police VPLD13 Marrón Talla: 53X18,Police,0190605324011,143789144,VPLD13,Marrón,Hombre,Pasta,60.8,http://schema.org/OutOfStock,152.0,53.0,18.0,True,True,60.0,152.0,2026-08-03T12:42:03+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld14-143790185.html,generaloptica,Gafas graduadas Police VPLD14 Negro Talla: 55X17,Police,0190605324134,143790185,VPLD14,Negro,Hombre,Pasta,62.8,http://schema.org/OutOfStock,157.0,55.0,17.0,True,True,60.0,157.0,2026-08-03T12:42:36+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld16-145635105.html,generaloptica,Gafas graduadas Police VPLD16 Gris Talla: 55X17,Police,0190605322826,145635105,VPLD16,Gris,Hombre,Metal,68.8,http://schema.org/OutOfStock,172.0,55.0,17.0,True,True,60.0,172.0,2026-08-03T12:43:07+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld18-143791105.html,generaloptica,Gafas graduadas Police VPLD18 Gris Talla: 56X18,Police,0190605322901,143791105,VPLD18,Gris,Hombre,Metal,66.8,http://schema.org/OutOfStock,167.0,56.0,18.0,True,True,60.0,167.0,2026-08-03T12:43:38+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld19-143792193.html,generaloptica,Gafas graduadas Police VPLD19 Dorados Talla: 51X20,Police,0190605319062,143792193,VPLD19,Dorados,Hombre,Metal,76.49,http://schema.org/InStock,152.99,51.0,20.0,True,True,50.0,152.99,2026-08-03T12:44:09+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld20-143793214.html,generaloptica,Gafas graduadas Police VPLD20 Plateados Talla: 52X19,Police,0190605319291,143793214,VPLD20,Plateados,Hombre,Metal,58.0,http://schema.org/OutOfStock,145.0,52.0,19.0,True,True,60.0,145.0,2026-08-03T12:44:43+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld21-550700-146367185.html,generaloptica,Gafas graduadas Police VPLD21 550700 Negro Talla: 55X15,Police,0190605321515,146367185,VPLD21 550700,Negro,Mujer,Pasta,119.25,http://schema.org/InStock,159.0,55.0,15.0,True,True,25.0,159.0,2026-08-03T12:45:14+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld22-146368184.html,generaloptica,Gafas graduadas Police VPLD22 Negro Talla: 52X19,Police,0190605321645,146368184,VPLD22,Negro,Mujer,Metal,68.8,http://schema.org/OutOfStock,172.0,52.0,19.0,True,True,60.0,172.0,2026-08-03T12:45:47+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld23-146369135.html,generaloptica,Gafas graduadas Police VPLD23 Lila Talla: 54X17,Police,0190605318713,146369135,VPLD23,Lila,Mujer,Pasta,55.6,http://schema.org/OutOfStock,139.0,54.0,17.0,True,True,60.0,139.0,2026-08-03T12:46:25+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld89-146370235.html,generaloptica,Gafas graduadas Police VPLD89 Rosa/Fucsia Talla: 54X16,Police,0190605335017,146370235,VPLD89,Rosa/Fucsia,Mujer,Pasta,129.75,http://schema.org/InStock,173.0,54.0,16.0,True,True,25.0,173.0,2026-08-03T12:46:58+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld90w-146371025.html,generaloptica,Gafas graduadas Police VPLD90W Azul Talla: 54X16,Police,0190605335123,146371025,VPLD90W,Azul,Mujer,Pasta,84.5,http://schema.org/InStock,169.0,54.0,16.0,True,True,50.0,169.0,2026-08-03T12:47:29+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld91-146372093.html,generaloptica,Gafas graduadas Police VPLD91 Granate Talla: 50X18,Police,0190605335185,146372093,VPLD91,Granate,Mujer,Pasta,60.0,http://schema.org/OutOfStock,150.0,50.0,18.0,True,True,60.0,150.0,2026-08-03T12:48:03+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld93-147393123.html,generaloptica,Gafas graduadas Police VPLD93 Marrón Talla: 50X21,Police,0190605341636,147393123,VPLD93,Marrón,Hombre,Pasta,93.75,http://schema.org/OutOfStock,125.0,50.0,21.0,True,True,25.0,125.0,2026-08-03T12:48:34+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld94-147394193.html,generaloptica,Gafas graduadas Police VPLD94 Dorados Talla: 51X19,Police,0190605347737,147394193,VPLD94,Dorados,Hombre,Metal,111.74,http://schema.org/InStock,148.99,51.0,19.0,True,True,25.0,148.99,2026-08-03T12:49:05+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld95-147395185.html,generaloptica,Gafas graduadas Police VPLD95 Negro Talla: 55X19,Police,0190605348000,147395185,VPLD95,Negro,Hombre,Metal,111.74,http://schema.org/InStock,148.99,55.0,19.0,True,True,25.0,148.99,2026-08-03T12:49:40+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld96-149611143.html,generaloptica,Gafas graduadas Police VPLD96 Marrón Talla: 50X20,Police,0190605341742,149611143,VPLD96,Marrón,Hombre,Pasta,58.0,http://schema.org/OutOfStock,145.0,50.0,20.0,True,True,60.0,145.0,2026-08-03T12:50:11+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vpld97-149567185.html,generaloptica,Gafas graduadas Police ORIGINS 50 VPLD97 Negro Talla: 54X16,Police,0190605341834,149567185,VPLD97,Negro,Hombre,Pasta,114.74,http://schema.org/InStock,152.99,54.0,16.0,True,True,25.0,152.99,2026-08-03T12:50:43+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vple36-147401184.html,generaloptica,Gafas graduadas Police VPLE36 Negro Talla: 52X19,Police,0190605350249,147401184,VPLE36,Negro,Hombre,Pasta,116.25,http://schema.org/OutOfStock,155.0,52.0,19.0,True,True,25.0,155.0,2026-08-03T12:51:16+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vple37-147402024.html,generaloptica,Gafas graduadas Police VPLE37 Azul Talla: 52X20,Police,0190605350294,147402024,VPLE37,Azul,Hombre,Pasta,59.6,http://schema.org/OutOfStock,149.0,52.0,20.0,True,True,60.0,149.0,2026-08-03T12:51:48+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vple37-147402184.html,generaloptica,Gafas graduadas Police VPLE37 Negro Talla: 52X20,Police,0190605407653,147402184,VPLE37,Negro,Hombre,Pasta,62.0,http://schema.org/OutOfStock,155.0,52.0,20.0,True,True,60.0,155.0,2026-08-03T12:52:21+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vple96-149568184.html,generaloptica,Gafas graduadas Police CROSSROADS 1 VPLE96 Negro Talla: 53X19,Police,0190605425077,149568184,VPLE96,Negro,Hombre,Metal,126.75,http://schema.org/InStock,169.0,53.0,19.0,True,True,25.0,169.0,2026-08-03T12:52:52+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vple98-149569104.html,generaloptica,Gafas graduadas Police ORIGINS URBAN 4 VPLE98 Gris Talla: 52X18,Police,0190605372142,149569104,VPLE98,Gris,Hombre,Pasta,66.0,http://schema.org/OutOfStock,165.0,52.0,18.0,True,True,60.0,165.0,2026-08-03T12:53:23+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vple99-149570243.html,generaloptica,Gafas graduadas Police ORIGINS URBAN 5 VPLE99 Transparente Talla: 51X20,Police,0190605372296,149570243,VPLE99,Transparente,Hombre,Pasta,82.5,http://schema.org/OutOfStock,165.0,51.0,20.0,True,True,50.0,165.0,2026-08-03T12:53:55+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplf01-149571185.html,generaloptica,Gafas graduadas Police GROOVE 1 VPLF01 Negro Talla: 54X17,Police,0190605373538,149571185,VPLF01,Negro,Hombre,Pasta,58.0,http://schema.org/OutOfStock,145.0,54.0,17.0,True,True,60.0,145.0,2026-08-03T12:54:26+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplf02-149572143.html,generaloptica,Gafas graduadas Police GROOVE 2 VPLF02 Marrón Talla: 50X20,Police,0190605373712,149572143,VPLF02,Marrón,Hombre,Pasta,55.6,http://schema.org/OutOfStock,139.0,50.0,20.0,True,True,60.0,139.0,2026-08-03T12:54:58+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplf07-149573214.html,generaloptica,Gafas graduadas Police WIND 1 VPLF07 Plateados Talla: 53X18,Police,0190605373309,149573214,VPLF07,Plateados,Hombre,Metal,119.25,http://schema.org/InStock,159.0,53.0,18.0,True,True,25.0,159.0,2026-08-03T12:55:29+00:00
https://www.generaloptica.es/es/gafas-graduadas-police-vplf10-153252143.html,generaloptica,Gafas graduadas Police VPLF10 Marrón Talla: 51X19,Police,0190605374368,153252143,VPLF10,Marrón,Hombre,Pasta,74.0,http://schema.org/OutOfStock,185.0,51.0,19.0,True,True,60.0,185.0,2026-08-03T12:56:01+00:00
